ra,dec,barycentric_distance,pmra,pmdec,mag_g,mean_absolute_v
0.4637790724214769,4.476892799224615,2021.5984,6.281061,-5.4897904,16.837084,5.367697
8.719594962649591,5.1310050809503185,4074.7178,-2.9708464,-11.687779,18.42022,5.4
6.666035209533852,0.4795460863365359,2331.4717,1.7143011,-3.556327,17.694613,5.9982805
2.9339632822777557,7.273964282063897,7334.541,4.7566047,-4.16577,19.804733,5.542826
2.948605543282086,7.245514416375616,5218.4033,-2.189298,-5.329085,19.350431,5.8
2.9486038533354293,7.245515765905547,5218.4033,-2.189298,-5.329085,19.28063,5.753611
2.315350574383088,1.4606102003751422,3640.2578,1.8665464,-2.0042748,18.452015,5.762271
0.19468428265418378,1.7202470579557023,4126.7563,8.9202585,-12.892606,18.249594,5.2
0.1946843659757592,1.720247109916393,4126.7563,8.9202585,-12.892606,18.229362,5.1870246
7.519090812734703,4.881160782264223,2536.8025,3.267441,-8.42371,17.860832,5.961278
5.192950222939462,3.696605203282441,8032.9585,5.722145,-3.6366255,19.87128,5.4
5.192949921463405,3.6966046036798086,8032.9585,5.722145,-3.6366255,19.821318,5.367697
4.033633427440498,4.534213943955607,3630.8164,13.638275,-7.0813255,18.524244,5.8
4.0336334623540875,4.534214147163425,3630.8164,13.638275,-7.0813255,18.515135,5.7956862
3.2723924015146055,9.203016861584203,1634.1442,-2.7596824,-16.38472,16.365158,5.2
2.0919054100554253,7.778292908075524,5214.1455,8.330716,-1.2573124,18.856369,5.2
0.34740549060531273,7.526340151390623,552.41284,19.039227,0.67658126,14.542312,5.86
0.347603098989749,7.525515983191399,552.4096,19.03937,0.6764445,14.622312,5.94
0.34750111524659333,7.52594132863831,552.4113,19.039295,0.67651504,13.8289995,5.1466885
9.793362004383587,0.8172624782682945,1272.0714,8.353605,-5.74499,15.777703,5.36
9.792947791381629,0.8171014887527043,1272.0834,8.353548,-5.744927,16.247704,5.83
5.393867698693421,1.4513784555680205,791.48596,2.0152867,-9.568521,14.841628,5.45
5.393867062949403,1.4513784970548929,791.48596,2.0152864,-9.568521,14.931628,5.54
3.979163825373235,5.993629653915479,313.32104,6.12604,-16.536482,13.024005,5.64
3.9791637206702486,5.993629620627027,313.32104,6.1260395,-16.536482,12.997348,5.6244187
1.7640400684495414,8.15611813709963,399.35983,22.441854,-4.0502615,13.930908,5.95
1.7640400942245298,8.156118083992663,399.35983,22.441854,-4.0502615,13.930903,5.95
6.325223015112247,9.465948259321674,1445.8456,-5.2952642,0.7010604,16.474096,5.725678
6.349980849512662,9.448537574222318,6899.8936,3.9243977,-4.795607,19.684565,5.4
9.70504593726047,5.883738138921452,4360.609,2.3961883,-5.0881486,18.925467,5.8
9.705045686562654,5.883738870547599,4360.6094,2.3961883,-5.0881486,18.903103,5.7870245
7.8210053408676465,2.8752099255842514,3347.0513,6.1959715,-5.1345606,18.342237,5.8
7.821006639058917,2.8752124743574172,3347.051,6.1959715,-5.1345606,18.211006,5.7093563
8.95398495207216,7.465181879113927,6289.1206,3.327074,-5.473906,19.420624,5.4
7.026866018131441,5.866726334548887,2508.7507,2.6209235,0.8203996,17.538057,5.6
0.2599420925052705,2.0267591794715134,3963.5815,2.1181746,-10.334141,18.522388,5.6
3.0661926264625703,4.7665855888825,4086.9329,6.868168,-6.1306205,18.224537,5.2
3.420364065599985,8.894903574441601,1454.1202,-1.773551,-6.643678,16.798662,5.9979954
6.761625679462526,4.074727883993108,1886.9197,-14.167993,-20.55864,16.896906,5.6
6.032075575992887,2.6953846255239413,652.77277,20.97777,-46.7122,14.592476,5.6
6.0318922271795055,2.695410573260163,652.7708,20.977764,-46.712322,14.567174,5.585849
2.3379485720120825,1.8435187708132774,1881.5485,4.1092677,1.135492,16.701696,5.4
2.3379474325971885,1.8435185058178374,1881.5485,4.109268,1.135492,16.674246,5.3844185
1.4683393388428654,7.324079593822025,2088.0933,33.73611,-11.933316,17.455133,5.8
1.4683393274442278,7.3240795928331295,2088.0933,33.73611,-11.933316,17.39757,5.761278
3.7747991150097295,0.10036392803730987,2743.6716,-2.4894075,-4.0225544,18.083735,5.996411
3.7470263621689313,0.07860315261800947,870.95966,-2.4120271,-29.249645,14.849679,5.2
8.221027865704643,1.0450607641108143,339.23813,16.441792,9.705278,13.250344,5.74
1.4242485289923195,5.5011908097586915,458.22113,17.721666,9.804174,13.616681,5.35
4.353788432723973,5.146306501529185,5241.8257,6.428678,-7.157805,19.118603,5.6
4.858997199774567,3.1034643948189222,747.37805,0.52859473,-26.402927,14.814734,5.575351
0.5603024243082622,9.167200601527977,5478.2373,2.7846124,-10.015681,19.504452,5.8
0.15359691689028016,5.073009211044045,357.32715,7.612894,6.6391425,13.605352,5.97
0.15361169615003697,5.073027206113045,357.32712,7.612897,6.6391454,13.506028,5.908156
4.11263202072131,3.269236274508534,3345.9495,17.307838,-13.373113,18.350525,5.8
5.925988189913594,0.25758436490456493,2027.6776,-2.9821842,-24.042469,17.412077,5.995686
5.8628050346996226,0.28943624280229413,2805.188,7.003707,-12.913688,17.765413,5.6
0.8883119074790519,2.3748830266244396,3618.456,-4.5359564,-13.250791,18.516468,5.8
0.5470106397312747,3.2247076089621887,1008.9659,10.021082,-2.8153071,15.600412,5.65
7.281346503503214,4.704762367797088,7154.903,3.9143038,-2.7599623,19.60292,5.4
4.8070642134446375,4.39107375619944,451.53848,-18.746042,-1.9032943,13.269332,5.05
4.7914649362480635,4.394868859702563,1343.1317,-4.819866,-5.67483,16.343554,5.8
4.80706416957218,4.391073773742349,451.53848,-18.746042,-1.9032943,13.268895,5.049901
4.789348390685462,4.393316245410866,1343.1375,-4.819912,-5.67488,16.321201,5.787494
4.779820559012848,4.374679223470382,540.225,22.54688,-19.093485,13.778929,5.2
3.3653317674178713,4.955145094752555,977.5493,5.7544837,7.10276,15.064915,5.16
3.3653428198503677,4.955121238672309,977.54944,5.7544827,7.102761,15.055316,5.1554418
9.56563441666275,8.54957382405861,1292.466,6.5505533,-5.3869905,16.486048,5.9801245
7.7251827590163815,8.367384809395118,2681.0046,8.162258,-15.998443,17.936462,5.8
5.600865920785062,6.952544517694444,1679.0254,3.965309,4.335824,16.669542,5.6
5.600583305626021,6.952335785941733,1679.0365,3.9652858,4.335802,16.49612,5.4
7.429207156155739,9.833779567379372,1829.8905,-0.5948483,-6.627529,16.773636,5.4
4.044883414449457,9.800458968013855,1146.1259,20.130522,4.244183,15.963461,5.65
0.23967987296948176,9.995519597507714,5379.721,9.1829405,-6.194988,18.839537,5.175351
0.265600559328348,9.988774392357028,961.42053,-5.4682693,-9.180521,15.168794,5.25
5.550439554680175,0.2666569570061968,1419.0011,7.062863,-1.4699136,16.464127,5.8
4.233658806525915,1.6352582491429097,1451.0332,3.8081512,-3.4574826,16.675787,5.9988103
2.9083147701501124,8.298402951989761,316.13565,14.292886,-2.2657309,12.81869,5.35
2.9081549485349973,8.298551212334225,316.13535,14.292918,-2.2657433,12.810795,5.3464108
2.8645091809401833,4.007484102372563,3187.0781,5.1519456,-7.8281984,18.25198,5.8
2.0461426904567603,8.314199440418657,752.8474,22.06779,-3.0357754,14.653534,5.2
4.824962143735302,0.04296485210477394,1897.4331,-7.3510885,-12.367044,16.915285,5.6
4.686592104660184,6.003986803326753,5530.381,1.9406497,-7.1750307,19.4753,5.8
0.9419564451240868,7.440730840707449,393.94653,7.618338,-5.920022,13.02551,5.05
6.607542044661831,8.149122528970338,1109.1415,-4.822852,-18.736689,15.818863,5.6
8.538632489296763,6.2854124887593255,1891.7234,0.5307525,-14.563201,16.7344,5.4
8.538631967624017,6.285311993826915,1891.7065,0.530757,-14.563364,16.715206,5.3891964
8.494764063838256,3.6299452507827263,2187.7732,6.901312,4.956296,17.566847,5.9870243
5.8918282173753465,2.9974815495794815,2712.3467,6.9449277,-7.6172686,17.49248,5.4
7.403384172460717,3.327586538954123,4456.2373,1.789931,-5.471156,18.939695,5.8
2.6269770934987795,7.463001673302919,2140.5186,19.858246,-22.792238,17.515293,5.8
0.7539524544153993,2.1440938636214613,4894.5005,10.455153,-8.357061,18.826115,5.4
0.9833960975129762,3.593288094665039,513.8018,-11.018954,-21.21285,13.940641,5.45
0.9834047329525749,3.5932891149493504,513.80176,-11.018956,-21.212852,13.9192095,5.4396806
1.4832297193619843,8.34215307107493,3019.745,5.945605,-4.5732193,18.04646,5.6
8.98041682501524,1.4501185552662919,693.42584,2.9421108,-2.304215,14.541988,5.44
8.25430040082763,3.7259075054718176,4583.0557,13.054827,0.021646658,18.8396,5.6
8.254300230670484,3.725909069354867,4583.0557,13.054828,0.021646712,18.688637,5.4812517
4.587782486818469,4.205678392121162,7604.3594,5.9283285,-7.319435,19.908276,5.6262054
5.580788809761332,0.25859791236792184,904.3622,34.910625,-27.280045,14.930924,5.2
5.580771063357119,0.25765541960342137,904.3891,34.909588,-27.279243,14.727837,5.026807
4.275219668692209,1.3515280007856636,2766.7866,-2.6954591,-8.173232,17.919785,5.8
4.215632296063825,1.683331260903048,2817.9436,9.061963,-7.8931866,17.580927,5.4
4.211306781514068,1.679223407826202,2684.4695,8.646803,-4.1070423,17.687174,5.6
7.402249261265175,2.0713510819801844,6168.884,-1.6840506,-8.018932,19.28166,5.4
7.402249241560635,2.071351095549909,6168.884,-1.6840506,-8.018932,19.163464,5.312432
2.49520108029108,7.437800712226444,3627.274,1.2385564,-0.2055857,18.063791,5.2
2.495227332172274,7.437760433001717,3627.275,1.2385554,-0.20558472,18.033842,5.1812835
0.7651919096528528,5.321889713454838,1069.285,3.8396437,0.08813952,15.904299,5.8
6.707459986920612,4.667339325935943,7121.582,0.46488193,-7.171386,19.966726,5.8
6.3499809839413395,9.44853733795407,6899.8936,3.9243977,-4.795607,19.635303,5.367697
4.955282113267683,7.563706354276454,706.11835,24.963724,-9.205614,14.636003,5.4
2.1015455013464077,8.45170461915309,808.8479,3.2721286,-3.5550976,14.671758,5.05
0.5603024162188294,9.167200582538827,5478.2373,2.7846124,-10.015681,19.432798,5.7444644
1.2779047720437664,6.359836664203579,2001.88,-3.492264,-7.4462805,16.74539,5.2
4.044651391784518,3.2854820608062374,1123.896,-6.3566976,-5.333832,16.005226,5.84
7.712705435123468,7.281395954961837,1662.3534,3.8105893,-7.5868363,16.641397,5.6
7.712704923132633,7.281397071297543,1662.3531,3.81059,-7.5868373,16.609053,5.581294
8.877786328479237,3.5013979873931236,2171.8594,5.708192,-2.012093,16.814928,5.2
8.04451318146497,1.077948910604489,3827.1245,4.290848,-3.2071352,18.609613,5.8
8.044490526864529,1.0779763056804248,3827.124,4.2908454,-3.207132,18.590948,5.7891965
3.723469371935201,1.071719468400401,1322.7297,6.0298786,-29.865877,15.932385,5.4
3.709785930997635,1.0862000204700544,602.7243,28.409733,-53.11911,14.420871,5.6
6.260383404338698,6.658668859836441,2000.7817,2.1484098,-3.6895022,17.354393,5.961278
4.0754945454836875,6.449709489021452,910.424,11.678195,12.053178,15.29864,5.56
0.9879534227604394,2.5588784732873293,6131.5493,2.6365137,-6.1846232,19.696947,5.8
5.4503850295675775,0.9536945193640076,5856.2534,5.125988,-5.62735,19.533993,5.8
5.450385139596479,0.9536921190784433,5856.2544,5.1259875,-5.6273494,19.48849,5.7730646
6.396492851442786,2.6955559315829887,2702.3855,0.6489805,-10.180341,18.030094,5.989197
7.110949325665978,2.3022528298287552,1152.5372,10.609032,-6.2862167,15.455428,5.25
7.11094926721813,2.302252341977506,1152.5372,10.609032,-6.2862167,15.455426,5.25
2.1651098970144522,6.4868876789455605,2448.2373,7.412353,-6.425659,17.336405,5.4
2.1651099295644682,6.48688756655452,2448.2373,7.412353,-6.425659,17.329824,5.3970137
4.672872641719282,5.812721269833708,7053.264,4.1544766,-5.3557444,19.443594,5.2
3.2917824162029685,1.6558143849949332,1227.7212,2.2370677,3.7942328,16.26119,5.94
3.2917818195110655,1.655815007929613,1227.7212,2.2370677,3.794233,15.947114,5.666908
4.466097930758996,3.372055679991409,6159.727,3.6123095,-0.48748273,19.104898,5.2
2.679420570650372,5.746625523017821,872.9942,9.693307,-1.4367467,15.127595,5.45
2.9706766909415547,7.95718353822859,1130.7169,-1.313659,-10.59205,15.706666,5.45
2.970679051018103,7.957183688143935,1130.717,-1.3136588,-10.592049,15.69835,5.446726
0.25994208736993607,2.026759188120977,3963.5815,2.1181746,-10.334141,18.509119,5.5925145
4.857448445077435,3.594338318491486,5945.958,18.408112,-7.380958,19.22161,5.4
4.8574484781901175,3.594338322528671,5945.958,18.408112,-7.380958,19.17246,5.367697
9.260442199616547,5.558129191180575,4209.4443,11.602032,-6.1909814,18.642708,5.6
7.046030734084987,5.7905538529175455,5421.498,8.255771,-5.003282,19.49713,5.9870553
3.0226592462689146,7.644734208528199,3158.7048,5.002269,-2.6778991,17.980776,5.4
3.0226604056246607,7.644734207528292,3158.7048,5.002269,-2.6778991,17.838741,5.307012
5.598856711012061,0.21828283715006924,1121.2208,-5.38775,-8.648671,15.593252,5.45
7.174922915800231,9.052468106632267,501.51468,1.9073261,-7.5806003,14.438694,5.95
7.174924829345861,9.052468148965533,501.51468,1.9073265,-7.5806003,13.958072,5.4953938
9.990761191661772,0.21684095150567131,6872.9077,6.2703304,-5.8996735,19.340328,5.2
4.500305388466205,8.540496083595391,8766.072,6.092128,-5.679995,19.997988,5.2
3.880764280005379,6.710877686489272,3022.989,1.9416803,-7.7002664,18.203032,5.8
6.692352015880301,4.662068293960838,1864.8324,-9.144765,-6.0366583,16.510355,5.2
6.755543361498327,4.692290093949803,2050.8489,5.793126,-2.1715655,16.700037,5.2
5.849717917893906,4.422448547505265,8902.485,8.98532,0.7325047,19.966337,5.3305125
0.4888477445355356,8.792200784547244,6854.6226,0.27031863,-9.07239,19.628443,5.4
0.48884750811549693,8.792200405250428,6854.6226,0.27031863,-9.07239,19.492424,5.287037
6.353157744858215,7.352094062364335,4005.0098,-0.5784283,-8.731694,18.604082,5.6
6.3531563226237715,7.352094284163645,4005.0095,-0.5784283,-8.731694,18.518646,5.533569
7.793436140097757,3.2288057390958946,481.64066,4.7967496,-4.5338216,13.544967,5.2
7.793435383792511,3.2288038411515094,481.6407,4.7967496,-4.533821,13.7449665,5.4
1.6166547078224167,6.6077181281543576,7443.879,1.5642172,-6.2757473,19.577286,5.2
1.6688126367584661,5.195025173779043,2053.3855,4.1804557,-4.970366,17.308216,5.8
1.668811326794044,5.195023276405256,2053.3855,4.180456,-4.970367,16.934904,5.4361486
3.217622682881014,4.273935117991773,9126.461,0.6364832,-4.5533123,19.970877,5.2
8.226091003657862,9.698911830733058,385.13892,14.185034,6.841622,13.5427,5.64
7.331503615014316,9.416828819108995,4359.972,1.4801805,-9.013603,19.003307,5.8
4.230175753377493,7.263570354164838,1783.6467,4.900241,-8.264471,17.028214,5.8
4.2301801855099255,7.26355668977531,1783.647,4.900241,-8.264471,16.96979,5.761278
2.1441271468088723,4.899219353778519,815.2482,6.7099023,0.89513254,14.655422,5.14
6.46997140591971,4.5416246234104305,2872.6274,-3.508336,-5.6163063,18.063147,5.905238
5.459697531291026,4.782125989619616,4685.858,4.2011676,-9.156449,18.87987,5.6
1.8578030025871068,8.92197030407024,1498.7573,9.810209,0.71961045,16.301447,5.4
6.395536587327369,8.992972354813594,791.5014,-16.056755,-3.632644,15.339143,5.85
6.395536580991298,8.99297235039541,791.5014,-16.056755,-3.632644,15.339143,5.85
6.395536572249986,8.992972267910494,791.5014,-16.056753,-3.632644,14.584335,5.0968127
9.286748664807245,8.017526954607977,2609.59,19.045326,-0.7165229,17.486935,5.4
2.982163267864428,9.645464334741103,3389.4932,9.905907,-3.5831661,18.331898,5.6
2.9736533295298515,9.639363217256667,4766.454,2.974352,0.77861804,18.666119,5.2
9.515729024278643,3.3475982937393085,2540.1365,9.161582,1.5256628,17.735388,5.8
9.51520594476372,3.3469723516454817,2540.137,9.161581,1.5256697,17.709482,5.7863274
3.941246972210836,0.005398357121689179,682.9711,32.369614,4.989172,14.462777,5.34
1.4857746300321275,0.35637168296460436,6816.852,4.4971423,-7.19994,19.317713,5.2
1.4857742961350169,0.3563717117402448,6816.852,4.4971423,-7.19994,19.313158,5.197933
1.2198936037859698,6.755077922323684,1659.7634,2.3428931,-17.251184,16.483013,5.3844185
1.225142707559224,6.696353246958973,3448.2231,-7.8776765,-0.23853694,17.929668,5.2
5.8164799729143155,7.395866154400331,796.3275,0.29849222,-10.541595,14.516513,5.05
1.1459982559431332,4.017244063954687,5929.6895,4.208187,-8.7181425,19.054182,5.2
6.235453089519453,9.71019368676362,1429.1088,12.212206,-8.67493,16.234333,5.4
8.967743640821974,2.147358048235305,1766.7555,-0.6474747,-1.911065,16.551231,5.4
8.967748688527333,2.1473623440427336,1766.7555,-0.6474746,-1.9110649,16.51538,5.379627
5.810421487487135,2.2600619026703006,1631.19,5.45922,-3.3411596,16.756529,5.8
2.0027260665055033,6.4293864390580975,1031.5983,1.7723198,-6.7913733,15.773013,5.75
2.002724344180037,6.429387970871742,1031.5984,1.7723194,-6.7913723,15.712824,5.7143083
4.651681478819165,6.048968891290542,412.21228,1.7175015,0.1420832,13.18594,5.15
0.004051751135144246,5.334942541318015,626.9419,0.6114899,-0.86896807,14.102114,5.16
2.1840592709973576E-4,5.343898803775373,626.8567,0.6108063,-0.86727047,14.682114,5.74
7.474147026973998,9.631632009538386,4514.692,8.911623,0.9713872,18.952703,5.6
0.9005072053595764,9.667305343979882,3129.3154,-0.9677047,-4.3138213,17.950695,5.4
0.9002387368602254,9.667369646443909,3129.3076,-0.9677282,-4.313827,17.927267,5.3870244
9.179061024732214,3.7555186521110047,2982.2532,7.536402,-7.9665327,18.085075,5.8361487
5.820238865922809,6.596377848941747,3821.2654,14.390556,-4.811432,18.70342,5.9064875
1.5077015505841493,1.3720823957607802,2136.8247,-1.7050593,-23.602247,16.812183,5.2
6.726424258911135,4.21060396525084,8392.479,-1.106761,-0.1524531,19.772964,5.2
6.726424786887269,4.210603718282718,8392.479,-1.106761,-0.1524531,19.739592,5.1784997
3.155779652090546,3.4671082121222523,1105.1301,-1.3146441,-1.2255356,15.743183,5.6
8.820562062443964,9.452421534630117,3205.7344,-3.878058,-7.3846254,18.011265,5.4
7.401444065063454,7.629990741519696,6221.401,-4.142467,-5.8668346,19.354498,5.397516
9.550392919426185,2.694190821744395,1049.3375,5.3143897,-8.766086,15.239688,5.2
7.946556682851727,4.977364013161703,2091.804,-0.9395685,-4.5139046,16.943825,5.4
5.302275863573526,0.6171258692596101,4089.949,10.7314625,-13.697365,18.290068,5.3428264
2.9898955265038545,1.2627185644998007,2839.8713,-2.3910422,-23.36441,17.41715,5.2
4.08978727586392,3.6666603709070045,725.3424,-5.7155538,32.008686,14.463485,5.2
9.281186880421592,5.61020715041126,1374.2488,2.2612097,-5.478666,15.794518,5.15
9.281456240970828,5.610316669533211,1374.2473,2.2612357,-5.478662,15.764545,5.1330824
7.002717654831834,5.777687851918446,5245.2134,-0.33710837,-11.727019,18.74242,5.2
7.0027135135830445,5.777682389869759,5245.213,-0.33710852,-11.72702,18.731255,5.19377
3.365789955257753,2.284901469428584,2039.6581,12.9821825,-8.772989,16.8648,5.4
3.3658825950427516,2.284877008720472,2039.6514,12.982247,-8.773025,16.733908,5.287037
9.415909373695015,2.6794470333907277,2509.2246,10.365825,-4.105505,17.315395,5.4
7.555969622177206,2.7206275264807753,1498.104,3.5330708,-8.014975,16.567371,5.8
5.9224606772258,2.182584669018339,940.171,7.697395,-2.1031861,15.010079,5.25
5.961851190947646,7.907392382031693,2659.0547,-0.7932676,-20.09974,17.909288,5.8
5.961840022719971,7.907387779688688,2659.0547,-0.7932685,-20.099741,17.866209,5.7737684
4.819001327389348,7.605544706904394,1308.5381,-0.37541443,-8.420953,16.207882,5.66
0.12679279805335358,5.448995418787383,509.82938,10.237262,-1.5236058,14.042761,5.55
0.1265677595220462,5.448965103776064,509.82822,10.237294,-1.5236043,14.03279,5.545227
1.9464069072189119,4.487390679905163,2200.488,0.59176385,-8.908326,17.067675,5.4
2.701586840765945,1.314784236369946,1361.0685,10.697687,-2.427137,15.754341,5.14
2.701590652498214,1.3149061415858216,1361.0648,10.697717,-2.4271436,15.736949,5.1301427
0.2576017761424652,1.19453675090102,2608.78,7.3531404,-8.04863,17.626959,5.6
7.619907184151903,5.360253795265075,1373.8093,8.240098,-12.247029,16.021347,5.4
7.619906541273948,5.360254360420954,1373.8093,8.240098,-12.247029,15.971353,5.367697
7.8952675960429985,6.723993805961558,1363.5676,-1.2750897,-16.500208,16.414238,5.8
9.18965061007416,8.874151350363453,3295.4712,2.962401,-14.426506,18.418072,5.8
9.491869646503483,1.452334538854965,2982.7278,-9.229194,-10.761063,17.511936,5.2
9.491873532463847,1.4523328077107234,2982.7285,-9.229191,-10.76106,17.510223,5.199177
5.208399232223968,8.050909188767475,7301.2905,6.806912,-2.6307604,19.565954,5.2
1.9062736553070563,8.008263868066432,7873.684,3.2309103,-3.1433115,19.925047,5.4
1.9062633947629437,8.008247179206093,7873.683,3.2309113,-3.143311,19.640188,5.1490912
0.9067599412225086,9.97800548686674,1076.9867,14.482132,-9.8413925,15.825476,5.6
9.301255008056698,2.8045742030641367,812.7834,10.311723,-34.0416,15.2573595,5.8
9.894292103088546,4.9439986577385175,8258.287,5.5947847,-5.394131,19.750582,5.2
2.473083752915274,3.4210103484916505,3848.464,1.6467129,-6.5658536,18.647749,5.8
7.219598079191085,6.094252019704015,669.1529,0.49060196,-6.575499,14.887577,5.86
7.2195354598373,6.094389904865292,669.15717,0.49059728,-6.5754523,14.577653,5.566444
3.1291868345891225,6.149591174100031,467.2297,8.9922695,-12.83302,13.586919,5.25
3.1120782389466464,6.144860295936795,6634.8647,4.51532,-0.12770218,19.83757,5.7760434
2.314804455801045,1.4625902964785131,814.51385,11.623796,4.149058,15.283687,5.84
2.3153633870782078,1.4606073884614763,3640.258,1.8665471,-2.004275,18.516104,5.8
0.21334807302313838,1.7175586905121596,6854.863,11.609346,-2.850517,19.721119,5.6
0.2133486964882542,1.717558788445626,6854.863,11.609346,-2.850517,19.687567,5.5775495
4.01282431140728,4.579228869565285,1416.5903,5.875121,5.021615,16.482391,5.8
4.0128091617967305,4.579246481242282,1416.59,5.8751235,5.021615,15.97194,5.306495
2.9736500022629557,9.639363430560284,4766.454,2.9743514,0.77861804,18.64332,5.1855273
3.0183807013267017,0.5907927574678451,2145.4363,2.5620482,-4.773221,17.462955,5.928039
2.411817327886337,7.3714201465188784,779.7189,-20.101841,-15.35777,14.694704,5.2
5.741802172504062,4.383385504340496,6673.6694,-2.081871,-0.16671664,19.458437,5.4
3.745937132822292,9.186842497845893,4430.8945,7.729496,-1.9437729,18.859856,5.6
1.0759543859135587,9.627255705557378,1496.9641,2.9482384,-2.0810344,16.305954,5.4
6.075728594856522,9.427348126477144,1451.3715,-1.1428633,-6.1711464,16.037554,5.25
6.083391320277137,9.426850727830729,3820.6199,4.8011575,-8.819573,18.76679,5.8
6.083391894646156,9.426851102833638,3820.6196,4.801158,-8.819574,18.696297,5.753611
5.653020396325127,8.766636277460513,759.4303,1.8656963,-0.03083132,14.870228,5.45
5.6529305379472135,8.766619697035368,759.4302,1.8656839,-0.030833265,14.834831,5.4295063
9.349922208152398,0.40613612358519596,1671.4612,4.959236,0.03719917,16.79258,5.8291078
4.884495883728356,0.6712411620897566,1779.8954,10.33119,-2.770643,16.948626,5.8
0.03036732980369025,5.129189581342729,898.30817,-2.0905864,-12.67294,15.327821,5.6
0.3333485279817719,4.417256823372444,8323.738,0.37376103,-4.542571,19.802849,5.2
5.810855030524778,4.058753908054472,3179.1702,2.8242362,-9.701447,18.013672,5.6
8.187794697830427,8.35932890282753,4696.678,4.2578783,1.796132,19.316181,5.9910064
6.7180798932655135,1.4903460478886177,6219.4434,-0.34124413,-13.676295,19.298262,5.4
6.718029290870872,1.49033946622714,6219.444,-0.3412503,-13.676295,19.200396,5.3266788
1.1964347408466411,3.6569163279032493,5043.311,0.7538906,-1.3521298,18.891785,5.4
3.2537227669853235,0.3006706634528886,605.5147,0.42643222,5.642033,14.48152,5.689448
0.24547570205174335,0.700620201965137,629.1019,-6.1675386,-1.594897,14.750393,5.85
8.877663915682923,3.552905084434136,692.5382,3.4703045,-3.7506645,14.169588,5.04
3.5248237054283478,6.138271436985418,5170.8037,0.5554823,-4.401512,18.981316,5.4
1.5028672186904508,5.629788730380287,1021.9003,-4.933268,-2.4983342,15.596088,5.6
1.50286787358531,5.629788526779056,1021.9003,-4.933268,-2.4983342,15.5849085,5.5948157
1.4279516642527754,0.7314190421308671,2630.4075,1.03581,-10.475609,17.275572,5.2
1.4279516836901405,0.7314190238771522,2630.4075,1.03581,-10.475609,17.268847,5.197014
9.052580002168684,2.4355739682724526,1719.5157,9.309388,-0.91776764,16.714691,5.6
1.8410414054767628,6.2338956387971844,744.52014,7.458888,-12.446076,14.876549,5.55
5.292202110994277,5.551264829040289,980.0558,0.58817255,-1.115459,15.684815,5.8
1.4480817761473668,2.7106222119605006,268.3954,22.539257,-24.285875,12.4657,5.45
1.63037819696619,3.862918250310139,500.19562,5.436001,5.9030104,13.484078,5.04
1.630378176802568,3.862917735102253,500.19562,5.436001,5.9030104,13.457309,5.024701
3.8169836093269547,3.157758016358318,463.32974,-7.545389,-15.4533615,13.91299,5.709686
9.993222070698836,0.9614307954430058,4243.7676,2.7301626,-1.3722085,18.471529,5.4
9.993222085615274,0.9614308172857507,4243.7676,2.7301626,-1.3722085,18.187332,5.1335225
0.9383792307231834,7.446277756896713,1808.2323,4.952627,-2.2795105,16.729607,5.4
0.5260044519419977,9.674090357106284,6773.5435,3.4622145,-3.39079,19.80793,5.6
7.604114294639459,5.8115665095366325,2428.946,5.9455185,-11.080546,17.807108,5.9775496
7.417605490029414,3.345300263263787,2276.3792,-1.0894402,-2.7866547,17.109726,5.4
7.4176054946939285,3.3453001978271737,2276.3792,-1.0894402,-2.7866547,17.090607,5.3891964
3.648228255707298,7.500658518561186,697.01135,3.696764,-3.352751,15.159902,5.94
3.648231541991282,7.500653962639988,697.0112,3.6967645,-3.3527515,15.163585,5.97
3.648230582180783,7.5006515732547685,697.01117,3.696765,-3.352752,14.189423,5.0013924
9.017946583013481,1.4523940293754787,1731.1136,-6.3702826,2.7810295,16.724277,5.6
1.6751670602418993,9.17350223999086,4957.3706,-0.21708775,-6.7846704,19.29669,5.8
6.354841965623619,9.677015306004815,1425.7137,3.6878076,-7.67814,16.399673,5.6
6.35493369390887,9.67678810930617,1425.7094,3.6878383,-7.6782184,16.599674,5.8
6.343317571796887,9.671143067359441,1842.1456,8.0754385,-30.915243,16.61883,5.2
9.658452253651188,4.51391131628149,1294.6458,44.808094,-17.855656,16.075668,5.6
9.413280412267872,2.706779198649467,5285.2363,0.20474012,-8.904543,19.139706,5.6
6.03237313435594,7.887984882939425,2011.672,3.4977531,5.583336,16.910591,5.4
1.8997161600460057,4.596027168764728,4710.3306,5.1276293,-3.071084,18.914234,5.6
2.673917494346542,1.320423418938463,1164.2821,3.1621113,-1.7579637,16.083128,5.86
2.6739171416804064,1.3204236860479321,1164.2821,3.1621115,-1.7579637,15.348036,5.170691
0.45236668656078344,8.058017341340365,1156.2955,-5.9642863,3.1788683,15.765186,5.4
9.137066238871483,8.05993562990775,3449.7524,1.7474174,-1.6440434,18.294926,5.6
9.124859159371734,8.05285495437827,5138.7744,6.8919315,-0.6899687,19.152586,5.6
9.124859163433108,8.052854916790363,5138.7744,6.8919315,-0.6899687,19.139317,5.5925145
6.932052566406927,4.070296970732866,2200.8352,6.7247868,-3.4133096,17.400763,5.8
4.548110499324862,4.21817261359233,1525.052,0.8647009,-4.880612,16.430195,5.6
3.3819845079593125,4.61539118757169,1093.5201,3.2865438,4.358209,15.910819,5.8
