source_id,barycentric_distance,parallax,parallax_error
1830447656338456577,1749.3595,0.5066388,0.086612396
1830442626931752961,1400.3293,1.5998003,1.4973199
1830442626931752963,5229.845,0.8944006,1.0745158
1829945046514794497,3593.0217,0.16850357,0.24635756
1829945046649012225,3593.0217,2.2358763,3.0153227
1830351638049587202,2917.0024,0.44148478,0.17371096
1830442644111622145,1779.2563,0.6742376,0.24967536
1830350946559852545,1109.8759,0.98388845,0.3287396
1830442657130741761,1111.0087,0.7581855,1.5002341
1830442657264959489,1111.0087,0.20325285,3.030432
1830442669881425921,2750.9534,0.21169944,1.5266585
1830442669881425922,3880.2817,0.14888969,0.69335884
1830439092173668353,33789.266,-0.40335503,0.35584742
1829945890610085889,237.26588,4.030534,0.17538363
1829945890878521345,237.26448,4.2309203,0.19939676
1829945896918319105,4448.2314,-0.5979737,1.4186832
1829945897052536833,4448.2314,-3.2566314,3.0800993
1829945050809761793,1014.6133,1.0664818,0.12741803
1829945050943979521,1014.6133,4.441605,3.5040133
1830442678605578241,881.8392,1.1937165,0.06792584
1830442678739795969,881.8391,1.6420796,0.41166347
1830442682766327809,1174.8668,0.9249062,0.08957684
1830447660633423873,10431.6045,-0.2708032,0.7539767
1830447660767641602,3694.5051,-0.24934238,1.1562587
1830447665062608897,113.43107,8.813932,0.2175194
1830447667344310273,113.4312,11.30226,1.4979997
1829947060720238593,841.63525,1.1016799,0.101416014
1829947069444390913,1761.5945,0.7407082,0.15200545
1829947069578608641,1761.592,-0.6224301,0.72227955
1830442730145185793,9549.925,0.24056359,0.7771543
1830442738600902657,1268.63,1.4998895,0.7415992
1830442747190837250,1722.791,0.6849773,0.8506958
1830442755914989569,152.69826,6.1859736,0.49104553
1830442756049207298,579.2047,1.6056008,0.74573094
1830351601542365186,847.14795,0.9894918,0.67316735
1830350955284004865,2270.643,-1.542172,1.2321377
1830442764370706433,605.8945,1.6044918,0.10739656
1829945067855413250,1154.9148,1.2165774,1.0040368
1830442403727671297,1688.0715,1.2223994,0.4952325
1829944838074662913,1397.6504,1.787552,1.5507478
1829947078168543234,630.19867,1.4453919,0.43623745
1829945935438807041,3231.2458,0.16257124,0.25760612
1829947082195075074,882.97076,1.1665823,0.061086886
1829947082195075075,1623.2206,0.68202674,0.10516665
1829947082195075076,1651.7784,-0.017108465,0.2945765
1829947082329292801,610.88715,1.6585735,0.052603617
1829947082463510529,610.88715,1.5348139,0.05847494
1829947082597728257,610.88446,1.6369995,0.06906695
1830300923209973761,5282.5044,0.1290306,0.4735393
1830300927370723329,1480.4307,0.6748806,0.18656561
1830300927370723330,1752.8799,-1.521038,1.7235732
1830300927504941059,1924.4257,0.4567343,0.079587065
1830300927639158787,1924.4257,-0.40703946,1.3144199
1830350925219233793,1454.2686,2.5282786,0.6705171
1830350925487669249,1454.2917,-0.4059951,0.6705171
1830350925621886977,1454.2948,0.496689,0.93894976
1829953030724780033,2065.9292,0.42047545,0.09131954
1829953030724780034,1258.5045,0.825211,0.06635916
1830442438087409665,5746.9424,0.082898304,1.0902847
1830439070698831873,1454.0651,0.60248524,0.2273771
1830439070833049602,2962.214,-0.1157916,0.23255189
1830303508646068225,7552.9873,-0.06242272,0.3255792
1830303508646068226,11092.577,0.3766699,0.50833994
1830442459428028418,563.7111,0.8597297,0.39368045
1830438993389420545,2148.8005,0.51598024,0.16252562
1830438993389420546,697.1314,1.808954,0.3579713
1830438997818605569,3901.2046,0.7153107,0.55579597
1830447682242478081,1179.1436,-0.622202,2.44982
1830447682510913537,1179.1537,4.155278,1.4379103
1830447686403227649,532.0663,1.8623774,0.21746053
1829944840222146561,1571.1166,2.0559535,0.86985236
1829944840222146562,6395.6978,-0.3806968,1.3637602
1830447097992708097,2087.1624,-1.802394,1.0723171
1830442472312930305,1032.8923,0.1511841,0.95292896
1830442472312930306,8791.633,0.61864704,0.5089027
1829944758617767937,4194.322,0.35675013,0.20733294
1830442601161949185,401.14767,2.4937408,0.06989012
1830442605591134210,20450.04,13.98877,13.634011
1830349263066890241,2324.4402,0.5783441,0.083464175
1830449262656225281,322.46774,3.1450791,0.12045515
1830449266951192577,6033.4287,0.19048543,1.1444789
1830449267353845762,1309.6155,1.9058784,0.69008416
1830442510967635969,1175.7686,0.7598175,0.11778144
1830442515262603266,2504.6414,0.6346624,0.26107296
1830442515396820993,1077.4283,0.834943,0.054367304
1830439062108897281,1498.3384,0.5665685,0.12208733
1830439062108897282,778.0457,1.1688054,0.36484453
1830439062108897283,2986.325,0.37177995,0.2739091
1830442523852537857,461.7172,2.2171042,0.05201766
1829945093625217025,430.66086,2.2349143,0.09954176
1830449271246159874,2829.1296,0.47517532,0.16107924
1830449279970312193,692.6406,0.8137313,0.34478542
1829953000794226689,8720.12,-0.8334488,1.1233377
1829953009384161282,784.5767,0.50460064,0.64135706
1829953009518379010,784.5767,1.22193,0.7570641
1830442558212276225,7662.9014,-2.3009355,2.5413015
1829946412180176897,815.5212,0.7859715,1.2639357
1829946416609361921,891.13293,1.3576435,0.57179534
1829946416877797377,891.13306,0.94829196,0.5671227
1829946418891063297,891.13293,-1.3653332,2.270535
1830446410797940737,473.93298,2.3529887,0.27893895
1830446415092908033,515.4163,1.7205663,0.08538731
1830446419387875330,604.7918,1.789278,0.0765471
1830442566802210817,2377.7559,1.9186137,1.6061656
1829947013609816065,6905.724,0.035360463,0.07507481
1830447016388329473,605.1177,1.9507012,0.9635862
1830442571231395841,1708.2582,-0.07146072,2.174684
1830442571365613569,1708.2582,-1.4677609,1.5281744
1830442571499831297,1708.2582,0.42592254,0.13179554
1830442575392145412,4565.7295,-0.5897825,1.1373613
1830442588277047297,767.59015,1.6482503,0.24726643
1830442588411265026,12369.238,0.4148535,1.6051556
1830447694993162241,2419.667,0.2529477,0.099249296
1830447694993162242,3418.551,-0.53985995,0.57658434
1830447699288129537,1851.3679,-0.15696096,0.3043759
1830441901216497665,1214.7092,1.302338,0.8003193
1830441901350715393,1214.7092,-0.9611245,2.2802026
1830441911819698177,1225.392,1.732862,0.7970794
1830441913967181825,3233.707,0.25455165,1.2750566
1830439053653180417,2184.4688,0.7260422,1.3426878
1830439057813929985,15435.158,0.21392448,1.4181571
1829945965637795841,3369.9385,0.22953908,0.14734235
1829945969798545409,589.1,1.5948073,0.29605785
1830441926852083715,567.3291,2.4829962,4.2920628
1830349280112541697,549.0308,1.9644592,1.335294
1830349280246759426,9210.2705,0.6029659,0.36702463
1830349288702476291,1868.8206,0.62858516,0.09201392
1830349288836694017,1154.7688,0.9251146,0.10156919
1830349288836694018,1334.874,0.85898656,0.8264251
1830349288970911745,1154.7687,-0.60502464,1.6271819
1830349289105129474,1334.8743,0.41357374,0.41512603
1830449280104529921,692.6317,1.5688576,0.50375605
1830449288560246785,2671.5518,-1.4898837,1.0525888
1830449292855214081,1052.2677,0.49592802,0.5633512
1830449292855214082,9686.652,0.2752503,0.5372527
1830449292989431809,1052.2805,0.65818006,0.7870621
1830441944031952897,477.75537,1.4376638,0.5795891
1830441858132606977,4007.1755,2.1733372,1.2805145
1830441841086955521,1488.8284,-0.24635398,4.2645445
1830441866856759297,512.465,1.8796093,0.0766206
1830441866990977025,512.4651,1.9631022,0.11685883
1830439049358213121,469.46445,2.0985496,0.052242577
1830439049492430849,469.46335,2.074486,0.11468067
1830441871151726593,1027.6086,0.8872974,0.075435154
1830441871285944321,1027.6077,0.97935784,1.892325
1830441884305063937,1011.4575,1.2070352,0.46115977
1829947030655467521,854.01196,0.8393506,0.57541054
1829947030655467522,1381.6392,2.7823634,1.1957848
1829947039245402115,3901.3406,0.06677562,0.74888945
1829947039379619842,1171.5388,0.7544753,0.10037285
1829953013544910849,8144.186,0.83711153,0.6359078
1829945974093512705,670.8612,1.5463083,0.05211567
1829945974093512706,1527.2532,2.0809138,1.1833268
1830441965506789377,693.68506,1.3940264,0.054543972
1830441965506789378,2523.4043,0.3888376,0.08511036
1830441965506789379,1862.3103,0.37097216,0.18358059
1830447703717314562,4576.299,-0.31206948,0.5171371
1829944775797637121,2337.933,0.24592492,0.26653847
1829944865991950337,814.80676,1.2138662,0.09638148
1829944866394603522,8958.765,-0.2142287,0.24727687
1830441986981625857,63.657845,15.650953,0.054002002
1830441995571560449,1198.4718,0.7501857,0.15887329
1830441995705778178,923.9958,1.1338949,0.17190455
1829946450834882561,1572.7113,1.1115606,0.69038284
1829946455129849857,3605.6372,0.3265591,0.8553764
1830351590804946945,354.19147,2.8860857,0.26927358
1830351595234131969,1759.0884,-0.33864585,0.3867466
1830351599394881537,885.33826,1.1938368,0.06367762
1830349219982999553,2683.2524,1.1193066,1.3763115
1830449211116617729,684.9464,1.6365683,0.10507962
1830449211116617730,3210.7917,0.95392394,0.45702213
1830449215411585025,434.81992,2.3230305,0.052106995
1830349207098097665,751.6623,0.69381005,0.44909948
1830449202660900865,738.37085,1.4522214,0.058922753
1830449202795118593,738.3709,1.5388491,0.32289112
1830449202929336321,738.3714,1.1322451,0.3018173
1830449203063554049,738.35834,1.4136285,0.08247304
1830441707808751617,2397.4287,0.36825976,0.079166874
1829952992204292097,3704.468,0.16959752,0.18927509
1830351577920045058,1223.4686,1.0409381,0.8101022
1830351578054262785,391.4629,2.526362,0.058232985
1830351578188480513,391.4629,2.3668504,0.14214367
1830446303423758337,807.5051,1.1527201,0.05997516
1830299909463474177,1253.68,0.6782829,0.06663837
1829944870286917633,401.0029,2.3774238,0.053355064
1829944874716102658,3502.9622,-0.62278867,1.0905011
1830439306922033153,1575.5442,0.7626396,0.10396667
1830349224412184577,1788.8579,1.5079738,0.9414553
1830349224546402305,1788.8579,6.193251,2.7657657
1829944780092604417,3033.3425,0.9826612,1.1092182
1829944784521789441,623.3992,1.7505164,0.30617204
1829944784656007169,623.3992,2.0168033,0.26282296
1830349241592053761,597.8226,1.6557415,0.052318577
1830349241726271489,597.8301,2.1236668,0.4747421
1830349245752803329,713.642,1.3668889,0.17907283
1830449245476356098,12327.605,1.5171154,1.1907886
1830449245610573825,485.47177,2.094515,0.14679796
1830449245744791553,485.47455,2.119031,0.90225774
1829946313395929089,1024.459,1.6724564,1.0816144
1829946313395929090,3394.3975,0.348356,0.36312148
1829946317690896386,2957.5576,-1.1425247,0.86280024
1829946317825114113,677.772,2.0494833,0.7971637
1829946317825114115,3765.2083,-0.2506139,0.31622058
1830299926643343362,1646.8788,0.7841638,0.4596759
1830299926777561089,515.8238,1.9941698,0.07637213
1830299926911778817,515.82385,1.6406932,0.25288516
1830299927045996545,515.81744,1.9797606,0.05165101
1830299927180214273,515.82306,1.8954582,0.11155014
1830439560459321345,5569.389,-0.00466393,0.5090974
1830439568915038209,637.1404,2.3986022,0.6834689
1829945995568349185,1119.1609,0.7045204,0.3033936
1829945999863316481,4598.428,1.0069822,0.5436496
1830299931072528385,9098.557,0.0098836105,0.27993926
1830441694923849729,565.1746,0.83085406,1.0581987
1830440011296669697,2044.4531,0.7878731,0.235133
1830440015591636993,15967.227,1.1916797,1.3218563
1829946320106815489,677.7708,2.9910548,2.0129364
1830299944091648002,526.1388,2.7563226,1.051771
1830447441590091779,1620.3594,0.68012303,0.1934753
1830447441724309505,891.00635,0.9566866,0.47954822
1830447441858527233,891.0064,4.1768184,2.2340147
1829945604860542977,667.7354,1.4818523,0.44570586
1829945604994760705,667.7355,2.3712127,1.0496182
1830441819477901313,9996.902,0.8079484,0.73195845
1830438972048801794,1855.5388,0.7520828,0.70932513
1830438976343769089,120.46052,8.325931,0.06993951
1830438976477986817,120.46057,8.32854,0.078374565
1830447454609211393,546.04626,1.878085,0.058001425
1830447454743429121,546.077,1.8415241,0.30843136
1829946335004983297,726.2328,1.306456,0.054208376
1830438963324649475,1108.8695,0.8563488,0.05602006
1830438963458867201,802.2626,1.3267629,0.18041472
1830300691281739777,1012.30365,4.4746733,1.6538769
1830441750758424577,5440.195,-0.48671967,1.3029516
1830441755053391873,1985.1487,0.964619,0.43455905
1830441763777544193,1604.168,0.70434207,0.14835157
1830299995362820098,333.57678,3.129806,0.120654374
1830299995362820099,538.8055,1.5549006,2.775038
1830299995497037825,496.78036,2.1428592,0.2354362
1830299995631255553,496.78036,1.4112225,0.31173983
1830299999792005122,1048.5952,0.885728,0.103777714
1829946343460700161,484.24905,2.0162313,0.051891148
1829946343460700163,1249.4226,1.0177681,0.39429033
1829946343594917890,893.3005,1.785704,0.44065288
1829946343729135618,893.3005,1.0971558,0.44065288
1829946343863353346,893.3005,-1.1627333,1.2013918
1829946343997571074,893.3005,-0.32776222,1.6899835
1829946347755667457,3173.4014,0.1925878,0.27711576
1830447463199145986,1510.3406,0.4356503,0.64867103
1830447463199145987,2644.7866,1.3997811,0.49441773
1829944891895971841,5611.471,-0.1753045,0.4191579
1829944896056721409,2019.7603,0.50528127,0.07410658
1830441774380744705,1299.9423,0.98533577,0.8537229
1830441776662446081,526.7641,1.8921244,0.06129103
1830441785118162945,1864.0903,0.41782838,0.066898175
1829946360640569345,1858.5458,0.50277066,0.6614234
1830447471654862849,138.88393,7.192999,0.051756803
1830439547440201729,2153.2515,0.3735245,0.1732612
1830300240175955969,323.1275,2.6470716,0.30795714
1830300240175955970,1888.323,-1.3643633,1.2952011
1829952949254619137,1185.6638,0.8628219,0.068045855
1829952949388836865,1185.6638,1.2474804,0.86572194
1830439530260332545,5585.984,1.2581829,1.5200418
1830439534555299841,610.45715,1.5281243,0.18157832
1830439534689517570,1028.1215,0.65327936,1.1662141
1830439534823735298,1028.1215,1.1070048,1.6517574
1829946373659688961,2046.5995,1.5077022,0.93530804
1829946373793906689,2046.6072,-4.3293495,2.3916411
1829946373928124417,2046.5618,0.56150633,1.3644577
1829944921826525185,879.96344,1.1953397,0.22748573
1830447480244797441,823.86285,1.0325377,0.16948009
1830447484539764737,1380.7916,0.6958974,1.2325624
1829947116554813441,2176.795,0.53331417,0.15871677
1830447119467544577,1689.4548,-1.4129328,1.5091084
1830447119467544579,3330.0535,0.29216796,0.4344337
1830300678262620162,4397.073,1.1288189,1.1755259
1830300678396837889,2248.3462,0.27549258,0.2711691
1830300678531055617,2248.3418,0.89968014,1.1552787
1829947129439715329,5945.7847,0.8211271,0.53005046
1830439521670397953,647.3769,2.7248797,1.6594112
1829944934711427073,498.42087,2.15879,0.06458075
1829952953549586433,412.29248,3.0000057,0.5063096
1829952953683804161,412.29236,4.0446234,1.2785203
1830447132352446465,1478.208,-1.3087608,0.98402923
1830447136781631489,1529.5668,0.62110084,0.08526877
1830447136915849217,1529.5668,1.9496318,3.4683375
1830447137184284673,1529.5668,0.8156935,0.57302994
1830447139197550593,1529.5667,-1.2099208,2.4205904
1829945652105183233,991.37476,1.0073332,0.056576326
1829945652239400961,991.3741,4.814569,2.2651942
1829945656400150529,1804.6384,0.60082626,0.21770671
1829945656534368257,1804.6383,0.43144384,0.24492246
1830447140942381058,2051.5535,-1.9275843,4.2821264
1830447149532315649,119.67901,8.330532,0.051636595
1830447497424666625,677.43085,-0.4052005,1.1689984
1830439513214681089,14136.349,2.1139338,2.4148273
1830449318625017857,1430.4247,-0.9413614,1.2480298
1830449318759235585,1430.4247,0.5108115,1.2480298
1829944943301361665,1053.7278,1.1643766,1.5660223
1829944945583063042,970.02594,-0.25291076,1.029985
1829944945717280770,970.02576,3.5504045,1.739679
1829944947596328961,1410.2983,-0.6300144,0.83762807
1829944947730546691,4697.069,0.24842635,0.5567164
1829944947864764419,4697.068,-0.08898477,0.7531008
1829947151048769537,2281.7185,-0.020640925,0.37380144
1829947151182987265,2281.7263,2.0057626,1.3551242
1829947155209519105,5677.823,-6.442717,3.85779
1829947159504486401,1760.4786,1.4857723,0.39960644
1829947159504486404,310.98965,2.9273593,0.19159967
1830447158122250241,294.98138,3.3394356,0.12023768
1830447158122250242,5265.856,0.21313721,0.21456632
1829945660560900098,619.8573,1.9925015,0.6661426
1829945667137568769,1006.2676,1.0579624,0.5970416
1829945669553487873,17321.615,-3.3571546,6.9736857
1830445663473631234,2839.958,0.7306332,0.18834639
1830438920374976513,1056.4889,1.2669533,1.5283171
1830438920374976514,2440.4377,0.51738495,0.24495752
1830438920374976515,4170.71,-0.15140297,0.9525777
1830438924804161537,4641.823,0.20608729,0.7334284
1830300682557587457,2031.6486,0.29445434,0.14311673
1830300686986772481,11938.341,-4.316008,1.5063162
1829945196704432130,244.48245,4.106759,0.05243166
1830449331375702017,4175.8994,-5.290244,2.4795756
1829952936235499521,2271.2314,0.17146465,0.15516113
1830447162551435265,2647.03,0.20682925,0.6738453
1830447162685652993,2646.934,0.4412619,1.0271374
1829953150983864321,418.44327,2.3786206,0.053978987
1829944951891296257,1069.5581,0.96627843,0.09911976
1830449352850538497,958.6781,1.2864964,0.81375384
1830449357145505793,1854.5587,0.68902045,0.09750286
1830440329124249601,759.3698,1.3120675,0.23246889
1830445684948467714,8287.264,0.061993908,0.13282397
1830445685082685441,690.138,1.4072788,0.062156174
1830300652627034113,999.6979,0.51538444,0.3811511
1830300652761251841,999.698,2.5506392,1.0688001
1830447514604535809,366.19775,3.0328383,0.27355984
1829947782274744321,1140.0298,0.8234606,0.056853693
1829944964776198146,6748.493,0.1744627,0.50250787
1829944965044633601,233.25107,4.6769204,0.20122997
1830348605802676225,2470.0916,6.0176063,3.73134
1830448605660446721,647.41974,1.425806,0.056049198
1830448605794664449,647.418,1.6119586,0.06307026
1830348614526828545,1621.8448,0.96158427,0.5092342
1830448618545348609,428.13055,2.307603,0.1128464
1830448618679566337,428.13055,5.0950575,1.725431
1830348622982545409,1871.5457,0.12805946,0.19195625
1830448622706098177,1384.5012,1.0312661,0.9384624
1830448627135283202,1264.5145,0.8570739,0.05567518
1830448627269500930,1264.5145,0.7416268,0.10169734
1829945690625671169,1956.1238,0.41345537,0.9398706
1829945694920638465,7114.218,0.9225571,0.5660131
1829945699215605761,688.7899,1.3552897,0.059879314
1830348631572480001,732.583,1.5290288,0.30719945
1830348631572480003,508.09283,2.2259312,0.239549
1830448635591000065,1376.4664,0.32442087,0.39653647
1830448639885967361,880.84467,1.9241571,0.58558905
1830348640162414593,5361.6157,0.34198397,0.7025397
1830348644457381889,3912.7676,0.6370334,0.40849245
1830448644315152385,1482.2245,0.33605888,0.75733143
1830439581934157825,622.3971,1.0834994,1.4930983
1830439582068375553,622.39734,1.2937725,1.4930983
1830439586229125122,7729.826,0.03896514,0.3540238
1830348666066436097,806.4287,0.9585492,0.38448665
1830348666200653825,806.4287,1.0847098,0.42241955
1830448652905086977,1595.0355,0.4275206,0.086859405
1830348674656370689,3491.907,0.94622487,0.4410859
1830348678817120257,1572.0312,0.857656,0.38948503
1830448674245705729,6311.6323,1.0116972,1.1390547
1830447527489437697,136.47148,7.2337656,0.053914778
1830348683246305281,385.67407,2.68438,0.051552553
1830348683380523009,385.67407,2.5967503,0.05513599
1830448682835640321,281.4918,3.3819323,0.109330714
1830348695996989441,741.2162,1.1819031,0.84618086
1830448691559792641,994.983,1.2281057,0.20289464
1830448691559792642,4529.39,-0.45826375,0.8286118
1830436983344726017,5401.525,0.27698615,0.24532431
1830351715493216258,10768.744,0.065503076,0.23337403
1830445706423304193,1682.2258,1.0019817,3.6011717
1830348709016109057,1153.0555,0.24986678,1.1314225
1830300669806903297,1257.745,1.6621485,4.948014
1830348713176858625,2430.8926,0.3268574,0.083764814
1830448717195378690,8829.512,-0.06874594,1.2546482
1830448717329596419,2150.8591,0.48638588,0.7379707
1830348726061760513,4336.1045,-0.27135766,0.90116066
1830448725919531009,1547.1152,0.38327482,0.50406545
1830348738946662402,7151.203,2.161658,1.0719433
1830348738946662403,1774.347,1.6329166,2.4044743
1830448734643683329,682.55664,2.6496322,2.4014401
1830448738670215169,5917.9087,0.33922875,1.008476
1829945716395474946,2032.7422,0.6044137,0.5692006
1829945716395474947,2631.692,0.038495384,1.3396008
1829945102215151617,484.87653,2.0292091,0.051702563
1830436970459824130,4726.918,0.4258863,0.20034865
1830436970594041857,890.10345,1.1964341,0.2892381
1829953292852002817,7048.539,0.6481521,1.8313227
1829953297012752385,16924.676,0.1869721,0.6617035
1830348751831564291,11333.331,0.7889099,1.2584383
1830448751555117057,448.2475,2.2479224,0.05151361
1830448760279269377,8562.171,0.37598112,0.11033504
1830448760547704833,8562.171,-0.6768592,1.2030708
1830448773029953538,908.22943,0.8405547,0.45099327
1830448773029953539,1656.7556,0.20783764,0.9400111
1830448773164171265,9781.308,0.23040742,1.1405314
1830448773298388993,9781.307,-0.4747976,1.8897002
1830448781619888130,2932.9614,3.0867906,2.5172207
1830348494133526529,433.57364,2.347336,0.14445272
1830445728032358402,3225.235,0.46357656,0.20170596
1830445728300793858,3225.2388,1.086808,1.6175817
1830351723948933121,1091.3143,-0.90626234,0.7462349
1830447531784404993,910.2586,0.5006138,0.62796545
1829945733575344129,946.69977,1.0398192,0.05775483
1829945733709561858,6533.8013,1.2565671,3.0544443
1829945733843779586,6533.8013,-2.1207213,3.4961827
1830440389253791745,2720.446,-0.0428899,4.09198
1830300051331612673,7849.9346,-2.7254865,4.9531302
1829945742165278721,1128.0046,0.98552537,0.06787388
1830445740783042562,1011.7041,1.1393709,0.20465076
1830445740917260289,898.0861,1.1690443,0.10396659
1830445749372977153,2722.9731,0.48524913,0.2328804
1830445757962911745,253.27893,3.9824932,0.052180056
1830445758097129475,877.76337,1.1862342,0.2358673
1830445758231347203,877.76337,1.1066138,2.4267502
1829945115100053505,380.04752,2.6378117,0.2092676
1829945115100053506,1513.7404,0.6297729,0.27648714
1829945115234271235,4406.205,0.3831091,0.6065877
1830440393682976769,2561.0112,0.7964074,0.8726341
1830300643902881793,14206.101,1.3067906,2.45754
1829945772230049793,230.16045,4.130491,0.08868772
1829945776525017089,16363.828,1.2832453,1.7194563
1830445770847813633,549.7772,1.8752894,0.051807854
1829945763640115201,1444.7483,-0.48440668,1.3247689
1829945767935082498,8959.338,0.9361724,0.6261995
1829945768069300225,830.3416,1.1467235,0.056692302
1829945768203517953,830.3416,1.2978517,0.074300766
1829945768337735681,830.34125,1.2603873,0.2115073
1830445760513048579,877.76337,1.4330347,0.6135679
1830436940395053057,1182.2341,0.9651036,0.48749214
1830436944690020353,822.16187,0.5678802,0.38538358
1830439654814384129,558.81195,-2.1371627,4.2939835
1830439654814384130,3189.5806,0.6358621,1.6120454
1830445796617617409,1965.6248,0.46845812,0.95225686
1829946528144293889,700.78564,1.6253695,0.2873587
1829944982358720513,1955.3094,0.43772233,0.150833
1829944984237768705,1955.3093,7.0682955,2.3993502
1830439641929482241,791.8643,1.0575968,0.2752777
1830436923215183873,1162.4031,0.9234781,0.24208063
1829944990546001921,715.1878,1.44562,0.06124918
1829944994975186945,1140.3246,0.928923,0.07020426
1829944995109404673,1140.3246,2.670931,1.9766283
1829944999270154241,684.817,1.4436725,0.055145726
1829944999404371969,684.8174,2.4701545,1.301369
1829944999538589697,684.8047,2.106495,0.57053936
1829945128119173121,5553.8164,1.8528277,1.531885
1830348511313395713,3049.9146,0.61355466,0.4728195
1830348515608363009,565.39404,1.5568867,0.27917126
1830348504870944769,601.0104,1.1640202,0.7375873
1830348532788232193,3351.4084,0.018166885,3.8838813
1830348537217417217,5044.9824,0.23608272,0.7484873
1829946541029195777,1711.9246,0.6910861,0.963834
1829946545458380801,925.58386,3.1937327,1.805452
1830348545673134081,800.5236,0.4046335,0.4491993
1830348545807351810,2006.4502,0.55055374,0.08244149
1830348546210004994,2006.4264,0.96473676,0.3358265
1830348549968101377,3611.3093,0.38419393,0.26489484
1830448541235937281,1151.6156,0.8599049,0.09407766
1830448541370155009,1151.6154,0.85991144,0.13428521
1830448545530904577,1112.886,1.0305089,0.058073267
1830448545665122305,1112.886,0.7924715,1.7741278
1830439637634514946,1183.806,0.8919469,0.058579426
1830348554397286401,1596.6288,0.28071803,0.44779274
1830348554531504129,1596.6283,1.9779929,1.9189327
1830436910330281985,446.10196,2.3508654,0.10296068
1830436914625249281,850.021,2.778402,1.2418399
1830448562576556034,3010.3894,0.22852397,0.096280664
1830448567005741057,4294.296,3.5842996,2.586019
1830348575737905153,15106.648,-0.12716784,0.5174361
1830448575461457921,1132.1755,2.7424898,2.4212646
1830348584462057473,14176.451,0.13037427,1.3976015
1829945132414140417,4176.052,-0.40966547,0.77400404
1829945136709107713,1255.6595,1.4748173,0.43062675
1829945136843325441,1255.6589,0.48678204,1.7403265
1830348592917774337,4777.8994,-0.459172,3.9576046
1830348593051992066,14312.016,3.964924,2.7619457
1830448596936294401,1997.5577,2.806462,1.311068
1830348803371171841,1989.1471,0.576331,0.06666045
1830448803363160065,784.6924,1.3118223,0.053403307
1830448807523909633,1100.7699,0.57371515,0.16914159
1830448807658127361,1100.7699,-0.6744087,1.756175
1830448807792345089,1100.7699,0.96423686,0.07426351
1830439624749613057,3734.4062,0.45496127,0.17047942
1830448811684659202,1332.4749,2.67776,1.278833
1830448824569561089,2359.6033,0.9212226,0.3603297
1830448828864528385,304.22458,3.3737352,0.4102755
1830448839601946625,561.4811,1.6640477,0.511118
1830348846455062529,269.36252,4.343029,0.43892792
1830348846589280257,269.36255,3.709436,0.43892792
1830448841749430273,9652.7,-0.7339824,0.78839546
1830447557688426497,9056.091,0.18164259,0.41955587
1830448850339364867,2184.8682,1.0044724,2.6284122
1830448850473582593,1201.2782,0.733143,0.54497015
1830448850607800321,1201.2749,1.9345311,1.5547891
1830448858929299457,240.38422,4.1420665,0.061621957
1830300609543143425,12562.321,2.3108377,1.6319684
1830448867519234050,5290.3013,0.037042685,0.6998095
1830348287975096321,728.7209,1.1675208,0.3859541
1830348902289637377,2123.4438,0.4812337,0.27415502
1830348902423855105,2123.444,-1.1807826,2.7140052
1830348906450386945,1034.869,0.8599535,0.11250692
1830448901878972417,264.24966,3.2994802,0.21912958
1830448902013190146,591.93134,1.5029396,0.2661504
1830448902147407874,591.9319,2.2877643,0.679117
1830448906173939713,497.02744,2.075883,0.05353578
1829946571093966849,710.2813,1.4127561,0.0537995
1829946575388934145,985.1782,0.110073745,1.1773878
1829946575523151874,2027.0747,0.39174256,0.17774378
1829946575657369602,2027.0782,1.0772094,2.2021034
1829946579683901442,897.4802,1.1029838,0.10218163
1829946579818119169,673.92224,1.484441,0.05448332
1829946579952336897,673.92224,1.6610469,0.20187263
1830348910879571969,834.61096,1.2468867,0.07420416
1830348910879571970,7643.564,0.26665327,1.2001061
1830348911013789697,834.6108,1.2751738,0.38481835
1830348911148007425,834.6052,1.1178997,0.11646378
1830348911282225153,834.60724,1.1190413,0.16241612
1830348915040321537,997.5185,1.0906535,0.11521133
1830448910468907010,3216.2427,0.106390186,0.6096634
1830448910603124737,643.3252,1.4180161,0.06312808
1830448910737342465,643.32526,1.6197401,0.09382863
1830448919058841603,1315.4812,-0.077289544,0.7038811
1830300042607460353,716.0266,1.4378226,0.108317286
1830300042741678082,1197.7097,-1.059386,1.1708384
1830300042875895810,1197.7097,0.7919797,1.1708384
1830300043010113538,1197.7097,0.74518716,0.11748793
1830300046902427649,234.44089,3.1548197,1.9444058
1830348932220190721,2448.5203,0.46417192,0.36648482
1830448932077961217,7444.773,-0.054248504,1.1033633
1830448932212178945,7444.773,-0.12724203,1.1033633
1830436781615480833,927.86914,4.2235813,2.1117587
1830436785776230401,713.98346,0.5362235,0.6929944
1830436785776230403,11582.238,-1.2434603,1.172988
1830436785910448130,2275.6711,-4.548367,2.1235666
1830348957989994497,594.3708,1.7235334,0.06406495
1830448957713547266,1252.3882,1.1623049,0.99952793
1830448957847764993,5327.2314,0.27479914,0.053567443
1830348945239310337,12404.211,6.5792394,5.6368313
1830348949400059905,351.93665,2.802835,0.11494721
1829946580086554625,673.92224,1.924854,0.17722018
1830348292404281345,6695.204,3.2535648,1.8594497
1830348292672716801,6695.205,0.18827401,0.17477025
1830439465835823105,2212.1833,0.66819334,0.19253941
